,id,name,addr:postcode,type,lat,lon
8585,node/5924959786,,,nl_fitness_centre,12.1348702,-68.9563609
8586,node/5940235500,Personal Fitness Nederland,,nl_fitness_centre,52.0086782,4.3652647
8587,node/5961329287,,,nl_fitness_centre,52.8441473,5.7015173
8588,node/5965837093,Sportschool Herbert - Ede,,nl_fitness_centre,52.0231259,5.6612238
8589,node/5975244048,Basic-Fit,,nl_fitness_centre,51.695537,5.2858876
8590,node/5996127086,Lust tot sport,,nl_fitness_centre,53.0553321,4.7956766
8591,node/5996719358,Basic-Fit,1035NB,nl_fitness_centre,52.4149018,4.9109564
8592,node/6025160491,Medifit Healthclub,,nl_fitness_centre,51.6963372,5.1552112
8593,node/6065946986,hart,,nl_fitness_centre,53.1080539,6.0963437
8594,node/6076003299,Fit For Free,6042EJ,nl_fitness_centre,51.2106527,6.0178661
8595,node/6095724596,,,nl_fitness_centre,12.5742739,-70.0435409
8596,node/6134957486,,,nl_fitness_centre,12.4349171,-69.9023807
8597,node/6135066285,Cuts and Curves,,nl_fitness_centre,12.4403081,-69.917549
8598,node/6149724185,Basic Fit,,nl_fitness_centre,52.7347876,6.4757222
8599,node/6162252985,Arobus,,nl_fitness_centre,53.2775847,6.7038576
8600,node/6170700946,Het Sportlokaal,,nl_fitness_centre,51.9866708,5.9243748
8601,node/6173717409,De Bewegingsstudio,,nl_fitness_centre,52.2202841,5.9591925
8602,node/6186289006,Reuvers,,nl_fitness_centre,50.8458568,5.7055519
8603,node/6189956985,Open Yoga,9712PZ,nl_fitness_centre,53.2230933,6.5629738
8604,node/6193479602,Essential Movements,6301KZ,nl_fitness_centre,50.8659767,5.8207152
8605,node/6255822070,Sterck Boutique Gym,9723ZT,nl_fitness_centre,53.2057248,6.587095
8606,node/6283120416,Balletstudio Yolanda,,nl_fitness_centre,52.076213,4.2771646
8607,node/6286840752,Maliva Yoga,2493WZ,nl_fitness_centre,52.0560927,4.3995017
8608,node/6286911445,Personal Fitness Nederland,5504BA,nl_fitness_centre,51.4034194,5.3951661
8609,node/6291013074,Health Works Fitness,,nl_fitness_centre,51.8416533,5.0063922
8610,node/6297799751,Fit for free,,nl_fitness_centre,52.0351729,4.4883924
8611,node/6299071497,Anytime Fitness,,nl_fitness_centre,52.2609508,6.2241934
8612,node/6363224025,Fit For Free,3081AE,nl_fitness_centre,51.896656,4.4900683
8613,node/6370480741,Fit-Now!,9291NH,nl_fitness_centre,53.2831503,6.1591513
8614,node/6381098185,Delight Yoga,,nl_fitness_centre,52.362342,4.9056339
8615,node/6410036409,Fit For Free Utrecht Leidsche Rijn,3541BH,nl_fitness_centre,52.0979995,5.0591754
8616,node/6418842286,fysiotherapie Hofstra,,nl_fitness_centre,51.941975,4.3601632
8617,node/6418843285,Fysiotherapie Dongeradeel,7145SE,nl_fitness_centre,53.3823109,5.9702143
8618,node/6426339850,Anytime Fitness,6301KZ,nl_fitness_centre,50.8658977,5.8211468
8619,node/6436299774,Sportschool Rotterdam Dorpslaan,,nl_fitness_centre,51.8686538,4.4688654
8620,node/6451805314,Fitxprnc,2251BK,nl_fitness_centre,52.1247237,4.4448679
8621,node/6470322642,The Fitness Lounge,2652XT,nl_fitness_centre,51.981233,4.4509243
8622,node/6470397107,Defence Academy,2671JV,nl_fitness_centre,51.9914456,4.2098439
8623,node/6473606690,Dijkman,,nl_fitness_centre,53.2350961,6.5913989
8624,node/6473609585,Fit for Free,,nl_fitness_centre,53.235234,6.5919143
8625,node/6488479765,Train More,,nl_fitness_centre,52.3731263,4.8882893
8626,node/6498528436,Personal Fitness,2285EC,nl_fitness_centre,52.0361442,4.306405
8627,node/6516261587,Yoga Studio,,nl_fitness_centre,53.0494499,5.8347444
8628,node/6557803541,PF Jeffrey van der Linden,5591JH,nl_fitness_centre,51.3746531,5.5776883
8629,node/6565099854,Absolutely Fit,,nl_fitness_centre,52.0945678,4.2656152
8630,node/6587163600,Personal Training Club,,nl_fitness_centre,51.9058032,4.4891643
8631,node/6635746126,Number One Personal Training,,nl_fitness_centre,51.9848418,4.3357816
8632,node/6660484058,Fitnesscentrum Body Art,,nl_fitness_centre,52.8725416,6.526376
8633,node/6697980388,Gymzaal,,nl_fitness_centre,53.3787833,5.9652949
8634,node/6716385599,Basic-Fit,,nl_fitness_centre,51.8661591,4.3538689
8635,node/6718153112,Survivalbaan,,nl_fitness_centre,52.8579236,6.624566
8636,node/6723939598,Carla Fitness XL,,nl_fitness_centre,51.954622,4.5661888
8637,node/6727018285,,,nl_fitness_centre,12.1057533,-68.860881
8638,node/6742311886,Sportcity Steenschuur,,nl_fitness_centre,52.1561382,4.4921747
8639,node/6743771785,Fit & Fun Plaza,,nl_fitness_centre,52.8785545,5.9884362
8640,node/6743936890,FysioSport,,nl_fitness_centre,52.882346,5.995854
8641,node/6771379587,Sportcity,,nl_fitness_centre,52.1462569,4.485416
8642,node/6771400887,Fitforfree,,nl_fitness_centre,52.1693276,4.4938124
8643,node/6771400891,Sportcity,,nl_fitness_centre,52.1675529,4.4865257
8644,node/6771411486,Fitforfree,,nl_fitness_centre,52.1636793,4.5169853
8645,node/6771411487,Fit For Free,,nl_fitness_centre,52.1451586,4.4910962
8646,node/6878771550,Punch!,,nl_fitness_centre,52.071182,4.3244637
8647,node/6878947951,Fitnessclub Al Hoceima,,nl_fitness_centre,52.0684656,4.3182712
8648,node/6900380452,,,nl_fitness_centre,52.0674268,4.3255277
8649,node/6984992788,Basic-Fit,3901GA,nl_fitness_centre,52.0256641,5.558408
8650,node/7003354799,FysioFit Zuidlaren,,nl_fitness_centre,53.0913583,6.6635972
8651,node/7010914074,Fit For Free,,nl_fitness_centre,52.1633964,5.3693104
8652,node/7034675256,fit for free,,nl_fitness_centre,52.5573381,5.8816207
8653,node/7101461285,,,nl_fitness_centre,12.535166,-70.0575443
8654,node/7120174087,Fysiotherapie Berkhout,,nl_fitness_centre,52.639881,4.9966975
8655,node/7125899509,Basic-Fit Eindhoven 24/7 Limburglaan,5652AA,nl_fitness_centre,51.4323594,5.4528962
8656,node/7197074096,CrossFit Castellum,3454PT,nl_fitness_centre,52.0740112,5.0527345
8657,node/7222937455,De workout,3511AC,nl_fitness_centre,52.095003,5.1164515
8658,node/7330242072,Sportstudio Workout,,nl_fitness_centre,51.99359,4.5433694
8659,node/7360018569,Il Fiore Healthcenters,,nl_fitness_centre,51.1787553,5.965285
8660,node/7375436504,A Better Me,,nl_fitness_centre,52.0980029,4.3943534
8661,node/7418663627,Basic-Fit,,nl_fitness_centre,51.5821222,4.9746159
8662,node/7504445120,Dynamic Fit,,nl_fitness_centre,52.6464808,4.7271382
8663,node/7556449785,Anytime Fitness,,nl_fitness_centre,51.6953819,5.2178041
8664,node/7569418049,Rayer Healthcare,,nl_fitness_centre,52.0837426,4.3945592
8665,node/7569845097,ShockBody,,nl_fitness_centre,52.3263434,4.9766208
8666,node/7596049558,Women Sports Only,,nl_fitness_centre,51.9460974,4.8559346
8667,node/7609064113,fitgym,6881VA,nl_fitness_centre,51.9943106,5.9751047
8668,node/7613389714,Generation Gym,,nl_fitness_centre,52.6661489,5.0490793
8669,node/7637931134,Newstyle Healthcenters,3581LH,nl_fitness_centre,52.0877204,5.1345859
8670,node/7659007090,Big Gym,7422LX,nl_fitness_centre,52.2498454,6.2030737
8671,node/7739030923,Bodyfit Den Helder,,nl_fitness_centre,52.945309,4.7668399
8672,node/7746510868,Sportingclub Feel Good,6101KA,nl_fitness_centre,51.1054344,5.8607671
8673,node/7752487601,Lejo,,nl_fitness_centre,51.9057187,4.2448175
8674,node/7805558898,LIVEPT,,nl_fitness_centre,52.0961232,4.2626074
8675,node/7835878768,Basic-Fit,4703SZ,nl_fitness_centre,51.5371573,4.4348619
8676,node/7891466072,Gym Chi-mento,,nl_fitness_centre,51.9819071,5.9130257
8677,node/7913768961,Ohmmm...,,nl_fitness_centre,52.632664,4.7508699
8678,node/7929666484,,,nl_fitness_centre,52.6322031,4.7416956
8679,node/7942244841,Het Yogaschooltje,6701BW,nl_fitness_centre,51.9663575,5.6640817
8680,node/7944946594,All About You @ The Gym,,nl_fitness_centre,52.0861786,4.3123062
8681,node/7944973887,Personal Fit Club,,nl_fitness_centre,52.0851694,4.313272
8682,node/7955985323,Gym Iron Heart,8915CN,nl_fitness_centre,53.2054496,5.7739075
8683,node/7964763256,VDHAMMEN GYM WAALWIJK,,nl_fitness_centre,51.6830365,5.069387
8684,node/8015824341,Total Fit Solution,,nl_fitness_centre,52.082942,4.3101432
8685,node/8017456869,Healthclub Prolife,,nl_fitness_centre,52.1879162,4.4984046
8686,node/8018227812,Basic-Fit,5802EG,nl_fitness_centre,51.5194303,5.9802946
8687,node/8077614645,YogaDebra,1241CP,nl_fitness_centre,52.2395349,5.1130203
8688,node/8170166033,Source PT,5038WK,nl_fitness_centre,51.553691,5.0893038
8689,node/8176695417,Sport Life,,nl_fitness_centre,52.2118895,6.8801893
8690,node/8180397304,Crossfit Domcity,3527KW,nl_fitness_centre,52.082454,5.0986981
8691,node/8206835555,NewStyle,,nl_fitness_centre,52.0913041,5.0905327
8692,node/8261539085,Yoga Studio Santee,,nl_fitness_centre,53.1589342,6.4022179
8693,node/8272268044,Sport City,1011NK,nl_fitness_centre,52.3693164,4.9013589
8694,node/8329795756,Get Fit Stay Fit,2514KB,nl_fitness_centre,52.0873678,4.3083245
8695,node/8330023707,Bailine,,nl_fitness_centre,52.088598,4.310335
8696,node/8372238433,F.R.I.S.,7419CT,nl_fitness_centre,52.2494153,6.1397088
8697,node/8400902234,Basic-Fit,1103TV,nl_fitness_centre,52.3228477,4.9766143
8698,node/8440961249,Yogacentrum Vlaardingen,3134AG,nl_fitness_centre,51.9134776,4.3457282
8699,node/8571472817,,,nl_fitness_centre,12.1295823,-68.9023196
8700,node/8637211264,BigGym,,nl_fitness_centre,52.9425806,4.7813173
8701,node/8646655150,Buiten fitnes,,nl_fitness_centre,51.9865218,5.835194
8702,node/8648781917,Fit For Free,1316BW,nl_fitness_centre,52.3797503,5.2278469
8703,node/8665197819,Anytime Fitness,5076BJ,nl_fitness_centre,51.6001266,5.2266226
8704,node/8699413172,CityGym,5241BJ,nl_fitness_centre,51.7170773,5.3617859
8705,node/8711667097,TMP pilates,1053SZ,nl_fitness_centre,52.3679564,4.8651684
8706,node/8711667098,Studio Yoga 191,1053ST,nl_fitness_centre,52.3680938,4.8657081
8707,node/8721490392,Ron Haans 24/7,,nl_fitness_centre,53.2078671,6.5399623
8708,node/8779016011,CARDIOBOXING,3318AZ,nl_fitness_centre,51.7917536,4.6769361
8709,node/8837017717,,,nl_fitness_centre,12.5255671,-70.0442769
8710,node/8901732717,Club Monk,1096AL,nl_fitness_centre,52.3385524,4.927036
8711,node/8941204566,USA Fitness,,nl_fitness_centre,52.3154314,6.5239799
8712,node/8988609434,SMC Fysiomed,,nl_fitness_centre,52.3414842,4.8559574
8713,node/8997977352,INTO-YOGA DOKKUM,,nl_fitness_centre,53.3260456,6.0007601
8714,node/9003638051,Fit Body Circuit,,nl_fitness_centre,51.8132447,4.4974863
8715,node/9006653256,Lijfkracht Boutique,1567JP,nl_fitness_centre,52.489046,4.7518834
8716,node/9035062561,ImoveAmsterdam Boutique,1014ZG,nl_fitness_centre,52.394428,4.8824486
8717,node/9054265472,Fytaal,3741CP,nl_fitness_centre,52.2197403,5.2857796
8718,node/9061571230,Flashstudio Laren,,nl_fitness_centre,52.2568245,5.2265618
8719,node/9091189133,Polder-Fit Lifestyle Centre,,nl_fitness_centre,52.8666621,4.8097763
8720,node/9094761741,FIT Aalsmeer,1432CJ,nl_fitness_centre,52.2750692,4.7797075
8721,node/9107843411,RoxZEN,2071EN,nl_fitness_centre,52.4293816,4.6439996
8722,node/9120152902,Volt 45,2627CD,nl_fitness_centre,52.0042001,4.3586585
8723,node/9124002309,SportFlow,,nl_fitness_centre,52.2578527,5.2228304
8724,node/9137444521,CrossFit Den Bosch,5216JM,nl_fitness_centre,51.6853524,5.3250793
8725,node/9171418261,TechnoGym,,nl_fitness_centre,51.4887048,4.040459
8726,node/9175363168,FLOW yoga&food,2627CD,nl_fitness_centre,52.0039852,4.3584218
8727,node/9203393996,Elite Trainers,1017GZ,nl_fitness_centre,52.3626119,4.8950091
8728,node/9207012039,Gymbase Amsterdam,1054JN,nl_fitness_centre,52.3595287,4.8629852
8729,node/9328430964,,,nl_fitness_centre,53.3003172,5.0772995
8730,node/9350274474,Surya Vita,1181XH,nl_fitness_centre,52.3046572,4.8591694
8731,node/9395135382,Crossfit NoGravity North,6822ED,nl_fitness_centre,51.9895341,5.9257964
8732,node/9418182063,Fit-Now!,9231DX,nl_fitness_centre,53.1720763,6.1762241
8733,node/9452429013,Vikings gym,6431DH,nl_fitness_centre,50.9325405,5.9221743
8734,node/9452717476,CrossFit Hilversum - CrossFit & Personal Training,1216SL,nl_fitness_centre,52.2123794,5.1458467
8735,node/9495450226,Dudok Gym,1217ET,nl_fitness_centre,52.227471,5.1686176
8736,node/9507881252,Echt Sterk Crossfit,2272HW,nl_fitness_centre,52.0848139,4.3620639
8737,node/9654980917,anytime Fitness,1321 GZ,nl_fitness_centre,52.3575722,5.1825907
8738,node/9682745467,,,nl_fitness_centre,12.5631767,-70.0467201
8739,node/26611122,UvA Faculteit der Economische Wetenschappen en Econometrie,,nl_university,52.3637734,4.9115429
8740,node/34051163,Oudemanhuispoort (UvA),,nl_university,52.3693745,4.8960412
8741,node/243216282,Department of Knowledge Engineering,,nl_university,50.8471314,5.6874182
8742,node/297034040,Oude Universiteitsbibliotheek,,nl_university,52.1566008,4.4867847
8743,node/356651396,Spui25,1012WX,nl_university,52.3685931,4.8896879
8744,node/432855896,Ruimtelijke Wetenschappen (FMG),,nl_university,52.364207,4.9123502
8745,node/514254464,UvA Faculteit der Maatschappij-en Gedragswetenschappen,,nl_university,52.3627042,4.9116802
8746,node/531282402,Universiteit Utrecht - Parnassos Cultuurcentrum,3581GK,nl_university,52.0941811,5.130284
8747,node/662324407,ArtEZ Academie voor Theater / Dansacademie,,nl_university,51.9841517,5.8933516
8748,node/685192412,Islamic University of Applied Sciences Rotterdam,3037GC,nl_university,51.9350894,4.4694852
8749,node/725239194,Aula UvA,,nl_university,52.3682807,4.8891865
8750,node/768136091,Open Universiteit Nederland,3521GZ,nl_university,52.0779211,5.115635
8751,node/874352425,Universiteit Utrecht,3512JP,nl_university,52.0904604,5.1233895
8752,node/874352439,Universiteit Utrecht,3512JP,nl_university,52.0906639,5.1231525
8753,node/874352446,Universiteit Utrecht,3512JP,nl_university,52.0905682,5.1232736
8754,node/923980873,TIO - University for applied sciences,3513ER,nl_university,52.0969853,5.1127847
8755,node/1166633093,Volksuniversiteit,,nl_university,51.911682,4.455566
8756,node/1253876980,Volksuniversiteit Het Groene Hart,,nl_university,52.0848991,4.8863911
8757,node/1491633170,Faculty of Civil Engineering and Geosciences,2628CN,nl_university,51.9988087,4.3755745
8758,node/1707632404,Fontys Hogeschool voor de Kunsten,5038TZ,nl_university,51.5534014,5.0849215
8759,node/1820907124,Bestuursgebouw (UU),3584CS,nl_university,52.0852978,5.1756637
8760,node/2316841999,Open Universiteit,,nl_university,53.2041494,6.5531445
8761,node/2457048768,Inter-Continental University of the Caribbean,,nl_university,12.1072598,-68.9371664
8762,node/2474030847,Open Universiteit Studiecentrum,8017JH,nl_university,52.5031811,6.0869873
8763,node/2595119032,Faculty of Aerospace Engineering,2629HS,nl_university,51.9898961,4.3753701
8764,node/2596097860,Faculty of Applied Sciences,2628CJ,nl_university,52.0008794,4.3740446
8765,node/2596100434,Faculty of Architecture and the Built Environment,2628BL,nl_university,52.0057145,4.3704696
8766,node/2596107129,"Faculty of Technology, Policy and Management",2628BX,nl_university,52.002497,4.3692926
8767,node/2596107769,TU Delft - Wiskunde en Informatica,2628XE,nl_university,51.9990658,4.3783156
8768,node/2599516039,IHE Delft Institute for Water Education,2611AX,nl_university,52.0089436,4.3567749
8769,node/2678768317,Saxion Hogeschool Deventer,7417DH,nl_university,52.2543508,6.1681875
8770,node/2684300311,,3512HT,nl_university,52.0907174,5.1238734
8771,node/2684301206,TIAS school for Business and Society,3512HD,nl_university,52.090861,5.1256
8772,node/2684662442,Hogeschool Utrecht,3812PA,nl_university,52.1592134,5.3799549
8773,node/2687034176,Wittenborg University,7311PE,nl_university,52.2100106,5.9717767
8774,node/2687036019,Fotovakschool,7311PE,nl_university,52.2099695,5.9725457
8775,node/2687037058,Saxion,7311PE,nl_university,52.2095517,5.9732228
8776,node/2709503496,Faculteit Geesteswetenschappen,3512BS,nl_university,52.0946795,5.1233346
8777,node/2709503832,Factulteit der Geesteswetenschappen,3512BR,nl_university,52.0936021,5.1233305
8778,node/2709506068,"Universiteit Utrecht, facilitair centrum",3512BW,nl_university,52.0945715,5.122145
8779,node/2722272713,Ixperium Arnhem,6826CC,nl_university,51.9884085,5.9480119
8780,node/2722274313,HAN Automotive,6826CC,nl_university,51.9892128,5.948123
8781,node/2732470932,Theologische Universiteit Kampen,8261GS,nl_university,52.55766,5.9129191
8782,node/2737190052,Jheronimus Academy of Data Science,5211DA,nl_university,51.6882045,5.2985396
8783,node/2737828364,BrugsmaBorg,9747AS,nl_university,53.2399524,6.5330094
8784,node/2737828397,Digital Society Hub,9747AN,nl_university,53.2447961,6.5344112
8785,node/2737828837,Kapteynborg,9747AD,nl_university,53.2400581,6.5340992
8786,node/2738668110,AKV | St. Joost (Avans Hogeschool),4854TA,nl_university,51.5794365,4.810962
8787,node/2749236373,Dansacademie Lucia Marthas,9717KZ,nl_university,53.227523,6.5576401
8788,node/2752224967,Frank Mohr Instituut,9711AG,nl_university,53.215013,6.559728
8789,node/2753531059,Fonys Hogeschool,5231MG,nl_university,51.7048418,5.3114573
8790,node/2771002386,Hanzehogeschool,9403AB,nl_university,53.0045343,6.5700468
8791,node/2796091780,HBO Drechtsteden,3311KB,nl_university,51.8117762,4.6662878
8792,node/2798755237,UNS40 - Faculty of Psychology and Neuroscience,,nl_university,50.836712,5.7160217
8793,node/2798755239,UNS60,,nl_university,50.8336712,5.71589
8794,node/2798755240,Universiteit Maastricht,,nl_university,50.8352755,5.7165617
8795,node/2798919699,,6229HA,nl_university,50.8349617,5.7113879
8796,node/2804889938,University College Maastricht,6211KK,nl_university,50.8447276,5.6879419
8797,node/2804908854,University College Maastricht,,nl_university,50.8444528,5.6884711
8798,node/2804908855,"University Maastricht, School of Business and Economics",,nl_university,50.8451455,5.6848994
8799,node/2814260981,PABO Veghel,5467HA,nl_university,51.6208724,5.5622811
8800,node/2839715806,Windesheim Almere,1315RC,nl_university,52.3703771,5.2221259
8801,node/2844553215,"Fontys, P1",5022DM,nl_university,51.5387719,5.0770739
8802,node/2844553216,"Fontys, P4",5022DM,nl_university,51.539583,5.079141
8803,node/2844553217,"Fontys, P7",5022DM,nl_university,51.5396637,5.0808311
8804,node/2844553218,"Fontys, P3",5022DM,nl_university,51.5387488,5.0796108
8805,node/2844553219,"Fontys, P2",5022DM,nl_university,51.5383328,5.0789487
8806,node/2847193064,Avans Hogeschool,5037DA,nl_university,51.5614207,5.0575803
8807,node/2878966061,MBO Utrecht,1211EM,nl_university,52.2272269,5.1803591
8808,node/2879921990,iPabo,1816MB,nl_university,52.6270344,4.7179601
8809,node/2922539488,University College Roosevelt,4331CB,nl_university,51.4990704,3.6110404
8810,node/2931120451,HAS Hogeschool,5911KJ,nl_university,51.366726,6.1695833
8811,node/3003988827,THIM Hogeschool,3439ME,nl_university,52.0358434,5.108301
8812,node/3013362316,,,nl_university,51.9695998,5.6526922
8813,node/3014235939,Chemistry building,,nl_university,51.9695025,5.6808145
8814,node/3014238460,Transitorium,,nl_university,51.9682308,5.6799189
8815,node/3014238461,de Valk,,nl_university,51.9674571,5.6809895
8816,node/3014249779,,,nl_university,51.9698196,5.6806292
8817,node/3066731280,Minerva Academie voor Popcultuur,8933AG,nl_university,53.1983704,5.8015107
8818,node/3649690114,The Hague Student Center,,nl_university,52.0787589,4.3197834
8819,node/3649690531,Open Universiteit Nederland,,nl_university,52.0811308,4.3157222
8820,node/4038343663,"Faculty of Mechanical, Maritime and Material Engineering",2628CD,nl_university,52.000978,4.3718974
8821,node/4177046966,Faculty of Applied Sciences,2629HZ,nl_university,51.9898529,4.3798121
8822,node/4203341952,American University School Of Medicine Aruba (Ausoma),,nl_university,12.5184622,-70.032267
8823,node/4453223377,UvA,1012WX,nl_university,52.3685848,4.8902006
8824,node/4560723834,Universiteit Leiden Locatie Wijnhaven,2511DP,nl_university,52.0786038,4.320287
8825,node/4674818397,InHolland Pabo,3311KB,nl_university,51.8117439,4.6662799
8826,node/4681578917,Hanzehogeschool (Meerwold),,nl_university,53.1883079,6.5642052
8827,node/4681601840,Dansacademie Lucia Marthas,,nl_university,52.3511887,4.8881929
8828,node/4709776974,Faculteit Natuur & Techniek (HU),,nl_university,52.0840626,5.1684392
8829,node/5322519147,"Faculty of Electrical Engineering, Mathematics & Computer Science",2628CM,nl_university,51.9988441,4.3736485
8830,node/5362228717,Faculty of Industrial Design Engineering,2628CE,nl_university,52.0016399,4.3699269
8831,node/5505164323,Academiegebouw,3512JE,nl_university,52.0902439,5.1223339
8832,node/5792930306,PABO,6826CC,nl_university,51.9885878,5.9482975
8833,node/5806582502,Haagsche Academie voor Internationaal Recht,,nl_university,52.085847,4.2944974
8834,node/5942037891,Hogeschool van Hall Larenstein,6882CT,nl_university,51.9914605,5.9614345
8835,node/5948707111,roc van twente,7521PP,nl_university,52.2368597,6.8385062
8836,node/5964663978,Faculteit Techniek,,nl_university,51.9872067,5.9506381
8837,node/5964663979,ICA Media Lab,,nl_university,51.9870219,5.9522576
8838,node/5964663980,Young Business,,nl_university,51.9874947,5.9513509
8839,node/5964663981,Fablab,,nl_university,51.987917,5.9508597
8840,node/5964663982,HAN Hydromotive,,nl_university,51.9890196,5.9478757
8841,node/5964663983,Arnhem Business School,,nl_university,51.9889815,5.949212
8842,node/5964783463,Built Enviroment,6826CC,nl_university,51.9878426,5.9501099
8843,node/6317575453,"Fontys, P8",5022DM,nl_university,51.5380371,5.0777884
8844,node/6448398939,Hogeschool Rotterdam,3072AG,nl_university,51.9053401,4.4964721
8845,node/8040591365,Utrecht Data School,3512BR,nl_university,52.0935805,5.1233256
8846,node/8107831259,USBO,3511ZC,nl_university,52.0815172,5.1228813
8847,node/8319619934,De Ruyter Academy,,nl_university,51.4503561,3.5894012
8848,node/8483872578,Aeres Hogeschool Almere,1325WB,nl_university,52.3565649,5.223068
8849,node/8758941289,University of the Dutch Caribbean,,nl_university,12.1189983,-68.903045
8850,node/9131105566,"Maastricht University, Faculty of Arts and Social Sciences",,nl_university,50.8499111,5.6856029
8851,node/9495450220,Volksuniversiteit Hilversum,1217EH,nl_university,52.2271904,5.1667927
8852,node/280527162,Zonhove,,nl_nursing_house,51.5091631,5.4898618
8853,node/352813281,,5666AZ,nl_nursing_house,51.4257015,5.5767564
8854,node/764042522,De Tabakshof,3921EH,nl_nursing_house,51.986353,5.4944171
8855,node/903968226,Zorgcentrum De Vijf Havens,3068PZ,nl_nursing_house,51.9639269,4.5726762
8856,node/903968227,Schiehoven,3052JA,nl_nursing_house,51.9524367,4.4640245
8857,node/1459715950,Heymanscentrum Hoornseheem,9728HD,nl_nursing_house,53.1944055,6.559618
8858,node/1461155399,Heymanscentrum Neerwolde,9728HD,nl_nursing_house,53.194228,6.5601123
8859,node/1530751816,Wing Hong,,nl_nursing_house,52.0673702,4.29735
8860,node/1716901211,Zorgcentrum Maasveld,3072HS,nl_nursing_house,51.9011808,4.4968214
8861,node/2029773160,Aafje zorghotel,,nl_nursing_house,51.940821,4.4625517
8862,node/2048245586,Hospies,,nl_nursing_house,52.3069407,5.6219226
8863,node/2217656761,Verpleeghuis Westerkim,,nl_nursing_house,52.2647496,4.6221328
8864,node/2495787090,Zorghotel De Keijzer,2643HD,nl_nursing_house,52.0059835,4.4438292
8865,node/2497604525,Zorghuis Anna Heerkens,8011GT,nl_nursing_house,52.5056094,6.0947757
8866,node/2497630736,Driezorg Westenhage,8042AD,nl_nursing_house,52.5255264,6.0513365
8867,node/2497856064,Woonzorgcentrum De Havezate,8031MK,nl_nursing_house,52.5236743,6.0923312
8868,node/2500027716,Woonzorgcentrum Rivierenhof,8032HX,nl_nursing_house,52.5309433,6.101802
8869,node/2500428193,Woonzorgcentrum de Esdoorn,8021WB,nl_nursing_house,52.5214419,6.0958637
8870,node/2504144422,Swaenewoerd,8102BE,nl_nursing_house,52.3885517,6.2748834
8871,node/2605363527,WZH Oosterheem,2721NP,nl_nursing_house,52.0591275,4.5405006
8872,node/2608692101,WZH Leilinde,2492JD,nl_nursing_house,52.0635149,4.4041089
8873,node/2610249354,Verpleeghuis Antonius Binnenweg,3014GC,nl_nursing_house,51.9172941,4.4704987
8874,node/2638644044,De Amerhorst,3817GP,nl_nursing_house,52.1397073,5.3881905
8875,node/2652914018,Groot Hungerink,7211AE,nl_nursing_house,52.1651435,6.2173172
8876,node/2669416380,Sensire Den Ooiman,7009AM,nl_nursing_house,51.9756381,6.2715412
8877,node/2671594443,Azora Antonia,7061AP,nl_nursing_house,51.922126,6.3593275
8878,node/2674350672,,3816GB,nl_nursing_house,52.1537021,5.4096072
8879,node/2695645211,Driehof,2391BB,nl_nursing_house,52.0967414,4.5965402
8880,node/2695681997,Floravita,2771VP,nl_nursing_house,52.0739208,4.6468404
8881,node/2721237780,Siza Vogelkersweg,6823NV,nl_nursing_house,52.0082669,5.9431484
8882,node/2727096604,Regina Pacis,6824MD,nl_nursing_house,51.9918792,5.9472466
8883,node/2731699696,Woonzorgcentrum De Vijverhof,8265GJ,nl_nursing_house,52.5551606,5.9046832
8884,node/2743502069,Bernissesteyn,3214DA,nl_nursing_house,51.8233322,4.2543052
8885,node/2744867787,Borgstede,2991HP,nl_nursing_house,51.8550125,4.5434102
8886,node/2768519087,Zorgcentrum Savelberg,2805RX,nl_nursing_house,52.0203053,4.713862
8887,node/2779169012,Vreedonk,,nl_nursing_house,51.7976683,4.6727053
8888,node/2779219152,St. Elisabeth,7491AJ,nl_nursing_house,52.2634383,6.7082636
8889,node/2780602180,Thebe,5111VR,nl_nursing_house,51.4452293,4.9273899
8890,node/2790027400,Verpleeghuis Crabbehoff,3317SP,nl_nursing_house,51.7907793,4.6657455
8891,node/2790177895,Het Hof,7555SL,nl_nursing_house,52.2648609,6.7644157
8892,node/2791634621,Zorgcentrum Gouwestein,2801AA,nl_nursing_house,52.0142368,4.7005002
8893,node/2796102602,,,nl_nursing_house,50.8270765,5.7095993
8894,node/2800518420,Zonnehuis,3941RB,nl_nursing_house,52.0351109,5.3514783
8895,node/2804899125,Irishof,2807GV,nl_nursing_house,52.0115889,4.7425924
8896,node/2820596521,Vijverhof,2411AP,nl_nursing_house,52.0885333,4.7429286
8897,node/2831156920,Luingaborg,9906PH,nl_nursing_house,53.3795549,6.8587436
8898,node/2840277431,Breeje Hendrik,2941TN,nl_nursing_house,51.8968216,4.6799825
8899,node/2852567303,Savant Sonnehove,5711HA,nl_nursing_house,51.3815901,5.7128103
8900,node/2860923322,,,nl_nursing_house,52.9965162,6.2908858
8901,node/2869788001,De Ilpenhof,,nl_nursing_house,52.4661301,4.9520963
8902,node/2872219084,Savant de Lisse,5721BZ,nl_nursing_house,51.4022979,5.7472328
8903,node/2873315866,Firenschat,6467EA,nl_nursing_house,50.8653958,6.0232012
8904,node/2874922726,Berkenheuvel,5666AZ,nl_nursing_house,51.4254478,5.5755017
8905,node/2876879719,Savant Hof van Bethanië,5731EG,nl_nursing_house,51.4390835,5.6188914
8906,node/2877211918,Woonzorgboerderij Moriahoeve,3931PM,nl_nursing_house,52.0619572,5.4760738
